	Conclusion	Stance	Premise	Achievement	Benevolence	Conformity	Hedonism	Power	Security	Self-direction	Stimulation	Tradition	Universalism	Score
1478	We should abolish intellectual property rights	against	people working hard to invite something and should be awarded for it.	1	1	0	0	1	0	1	0	0	1	1.5
1532	We should ban human cloning	in favor of	human cloning is not good for humanity, less for evolution	0	0	0	0	0	1	1	0	0	1	1.5
6297	Homeschooling should be banned	against	homeschooling is necessary in remote areas where there aren't enough children to sustain a school	1	0	0	0	0	1	0	0	0	1	1.5
3664	We should end mandatory retirement	in favor of	The cost of training new employees can be incredibly high, and policies of mandatory retirement force businesses to waste their fungible resources rather than keeping competent older individuals employed.	1	0	0	0	1	0	0	0	0	0	1.5
5610	Assisted suicide should be a criminal offence	against	assisted suicide should not be a criminal offense as everyone should have the right to end their life peacefully once they are to a point of not being able to get better.	0	0	1	0	1	0	1	0	0	1	1.5
6408	Foster care brings more harm than good	against	people who provide foster care do so because they want to provide a loving home for children	0	1	0	0	0	0	0	0	0	0	1.5
4482	We should subsidize space exploration	against	the money spent on subsidizing space exploration could be better spent on other things that help all of society	0	1	0	0	0	1	0	1	0	0	1.5
2914	We should introduce compulsory voting	in favor of	compulsory voting will ensure the proper result in an election.	1	0	0	0	1	0	0	0	0	1	1.5
4153	We should ban cosmetic surgery	in favor of	some people who overindulge with plastic surgery may have a mental illness and are on a pathway to self destructive behavior where they are never happy with their new changes	0	0	1	0	0	1	0	0	0	0	2.5
6849	Entrapment should be legalized	against	people's rights are assaulted with entrapmnt	0	0	0	0	0	0	0	0	1	1	1.5
2923	We should limit executive compensation	against	by the time people are at executive level they have worked long and hard and deserved to be recompensed for their work and ideas at a fair level.	1	0	0	0	1	0	0	0	0	1	1.5
3201	We should adopt libertarianism	against	libertarianism is wrong and will deploy mess and confuse to our society.	0	0	1	0	0	1	0	0	0	0	2.5
623	We should introduce compulsory voting	in favor of	compulsory voting will eliminate voter suppression which is a big problem in this country	0	0	1	0	1	1	1	0	0	1	1.5
2880	We should subsidize embryonic stem cell research	in favor of	diseases can be cured using cells created for embryonic stem cell research.	0	1	0	0	0	1	0	0	0	1	1.5
743	We should ban missionary work	against	independent religious organisations should be free to solicit for new members if they do so in a fair and open manner.	0	0	0	0	0	0	1	0	1	1	1.5
1385	We should ban private military companies	in favor of	we should ban private military companies because they own weapons and make their own rules and could go rouge.	0	0	1	0	0	1	0	0	0	1	2.5
1018	We should ban the use of child actors	against	child actors are an important part of the acting industry and should continue to be allowed with restrictions to ensure the child's well being.	0	1	0	0	0	0	0	1	0	0	1.5
4395	We should ban the Church of Scientology	against	everyone has the right to follow whatever religion they want regardless of how strange it may seem to outsiders.	0	0	0	0	0	0	1	0	1	0	1.5
4065	We should ban cosmetic surgery	against	cosmetic surgery is a fundamental right of a person to be able to  do what they want to their own body and the governmental should not be able to interfere with that right.	0	0	0	0	0	1	1	0	0	0	1.5
139	We should end the use of economic sanctions	in favor of	economic sanctions are used to bully other nations to act in your own interest, by harming the innocent citizens no less	0	1	0	0	1	1	0	0	0	1	1.5
4645	5G services should be available across India	in favor of	5G in banking will bring much-needed financial inclusion to India’s rural and remote populations, for whom access to a physical bank is not possible.	1	1	0	0	1	1	0	0	0	1	1.5
2052	We should adopt an austerity regime	in favor of	we should adopt an austerity regime because it would help to reduce unnecessary spending	0	1	0	0	1	1	0	0	0	0	1.5
6105	Entrapment should be legalized	in favor of	entrapment is sometimes the only way to catch someone	0	0	1	0	0	1	1	0	0	1	1.5
1219	We should ban telemarketing	in favor of	telemarketing is a pock mark on society. it disrupts peoples lives, causes extreme aggravation and pushes unwanted products and services on the poor, elderly and those prone to being taken advantage of.	0	0	1	0	0	1	1	0	0	0	1.5
3746	We should cancel pride parades	in favor of	pride parades do the exact opposite of what they're meant to.  instead of making themselves part of the community, they're making themselves stand apart	0	0	1	0	0	1	0	0	1	1	1.5
1633	We should adopt gender-neutral language	in favor of	de-emphasizing gender in every day conversation will have long term benefits for humanity.	0	0	1	0	0	1	0	0	0	1	2.5
1840	We should legalize cannabis	in favor of	scientific studies have shown that cannabis is safe as a recreational drug	0	0	0	1	0	0	1	0	0	1	1.0
1291	We should abolish the Olympic Games	against	We should not abolish the Olympic Games as they are viewed as the pinnacle of success for many athletes around the world.	1	0	0	0	0	0	0	1	1	0	1.5
5598	Holocaust denial should be a criminal offence	against	while the holocaust was a very serious event, denying that it happened should not be serious enough to be a criminal offense.	0	0	0	0	0	0	1	0	0	1	1.5
2220	We should legalize prostitution	in favor of	Legalizing prostitution will help destigmatize sex in society more broadly and allow people to feel individually empowered.	1	0	0	1	0	1	1	0	0	1	1.0
3018	We should ban telemarketing	in favor of	Telemarketing usually provides products from foreign countries where there is no regulation on safety or quality.	0	1	0	0	0	1	0	0	0	1	1.5
5687	Social media brings more harm than good	in favor of	social media provides an easy way for people to bully others without having to face the person they are bullying.	0	1	1	0	1	1	1	0	0	1	1.5
4220	We should ban missionary work	against	missionaries are just trying to spread positivity into the world.	0	0	0	1	0	0	0	0	0	0	1.0
2316	We should ban private military companies	in favor of	the do not abide by the same rules and regulations of a government run military and need to be banned.	0	0	1	0	0	0	0	0	0	1	2.5
6767	Homeschooling should be banned	against	parents should have the right to choose how to educate their children	1	1	0	0	1	0	1	0	0	0	1.5
5353	We need legal ways of migration.	against	Migrants sell drugs.	0	1	1	0	0	1	0	0	0	0	1.5
1873	We should abolish intellectual property rights	against	it is only fair that a person or company that created something should have protections against those that want to make money off of another's hard work.	1	1	0	0	0	0	0	0	0	0	1.5
6389	Homeschooling should be banned	against	homeschooling may be beneficial in certain situations. such as for children who are being bullied.	1	1	1	0	0	0	1	0	0	0	1.5
5045	Council meetings should be open to the public and the press	in favor of	Transparency is the first key to real democracy. Although today, Council meetings are partially live-streamed, most of the meetings are behind closed doors. This is an especially big problem with the Eurogroup and Eurosummit, which are shady informal meetings.  Or think about all the meetings between diplomats (Coreper) and civil servants (working groups and committees), where ±90% of decisions are made, for the Council to be rubberstamped. Meetings that most citizens don't even know about. 	0	1	0	0	1	0	0	0	0	1	1.5
2657	We should ban the Church of Scientology	against	people have the right to follow whatever religion they choose, even if they worship a science fiction novel.	0	0	0	0	0	0	1	0	1	0	1.5
5256	We do not need immigration from non-European or non-first-world countries. 	in favor of	Immigration is a class issue. At the same time integration is important. Those against this policy should be made to send their children to multicultural schools in order to help with integration.  	0	1	0	0	0	1	0	0	0	0	1.5
432	We should ban targeted killing	in favor of	we should definitely ban targeted killing because the loss of life should never be a planned event.	0	1	0	0	0	1	0	0	0	1	1.5
1002	We should legalize organ trade	in favor of	legalising organ trade would put an end to the black market trading.	0	1	1	0	0	1	0	0	0	0	1.5
2561	We should abolish the right to keep and bear arms	in favor of	Keeping and bearing arms is dangerous because accidents happen and people could die needlessly.	0	1	0	0	0	1	0	0	0	0	1.5
7245	We should remove unauthorized asylum seekers or migrants.	in favor of	Unauthorized asylum seekers or migrants have no right to be in the country where they are unauthorized.	0	0	1	0	0	0	0	0	0	0	2.5
5604	Homeopathy brings more harm than good	in favor of	Homeopathy is not legally regulated and there is no requirement of formal training of homeopathic expert or physician	1	0	1	0	1	1	0	0	0	0	1.5
1289	We should ban the use of child actors	against	it is right and proper that talented children are able to earn money from acting	0	0	0	0	1	0	1	0	0	0	1.5
2003	We should abolish the Olympic Games	in favor of	The Olympic games exploit people from abuse of the competitors to sex trafficking among the fans.	0	0	1	0	0	1	0	0	0	1	2.5
3480	We should ban the Church of Scientology	in favor of	the church uses slave labor and other intimidation tactics to get what they want	0	1	1	0	1	0	1	0	0	1	1.5
7300	We should ban the trading of virtual currencies.	against	Virtual currency improves liquidity and improves the efficiency of economic and social commodity circulation.	1	0	0	0	1	0	0	0	0	0	1.5
6837	The vow of celibacy should be abandoned	in favor of	the vow of celibacy should be abandoned because people are going to do whatever they want and no law can be enforced when it comes from abstaining from marital or sexual commitment.	0	0	0	0	0	0	1	0	0	1	1.5
3305	We should ban the use of child actors	against	if parents agree for their children to acting in movies, can't see any problem with it.	1	1	0	0	0	0	1	0	0	0	1.5
4128	We should end the use of economic sanctions	against	sanctions are good and they can put pressure on a country to make changes	1	1	1	0	1	1	0	0	0	0	1.5
6208	Foster care brings more harm than good	against	foster care provides a loving atmosphere as opposed to a group home.	0	1	0	0	0	1	0	0	0	0	1.5
2552	We should legalize cannabis	against	to legalize cannabis would be to tell people that it is safe to use, which is untrue, which would result in many more using it and an epidemic in psychological problems	0	1	1	0	0	1	0	0	0	0	1.5
6058	Payday loans should be banned	against	nobody is forced to take out a payday loan; their existence affords the general population a choice of ways to borrow money.	0	1	0	0	1	1	1	0	0	0	1.5
5954	We should abandon television	against	television is an important and loved form of entertainment and source of information that is endlessly creative and has much untapped potential for art and entertainment.	0	0	0	1	0	0	1	0	0	1	1.0
5058	Voting for European Parliament Elections should be mandatory	against	High voter turnout is usually desirable, but it's a symptom, not the root cause. Forcing people to go to the polls doesn't mean they will make more informed choices. Besides, voter turnout is a good metric that tells us where the potential problems of voter disenfranchisement are which is the first step to addressing them.	1	0	0	0	0	0	1	0	0	1	1.5
3422	We should ban fast food	against	fast food restaurants sell all types of food including soups and salads.  people should be able to choose what they want to eat without government interference.	0	0	0	1	0	1	1	0	0	0	1.0
7335	We should prohibit capital monopoly.	in favor of	Anti-capital monopoly prevents operators from abusing their dominant market position.	0	1	1	0	0	0	0	0	0	1	1.5
5791	We should abandon television	against	television provides entertainment for all ages and can be very enjoyable.	0	0	0	1	0	1	1	1	0	0	1.0
47	We should abandon the use of school uniform	in favor of	School uniforms keep children from being able to express themselves through their clothing choices.	0	0	0	0	0	0	1	0	0	0	1.5
341	We should ban targeted killing	in favor of	there is never a justifiable reason to kill someone.	0	0	1	0	0	0	0	0	0	1	2.5
667	We should limit judicial activism	against	each case has different circumstances and certain things need to be taken into consideration for each one. judicial activism allow the court to consider the circumstances of each crime.	1	1	0	0	0	1	1	0	0	1	1.5
5935	Holocaust denial should be a criminal offence	against	Holocaust denial should not be a criminal offence since the public should be educated, and punishment is an ineffective way of achieving this goal	1	0	1	0	0	0	1	0	0	1	1.5
2037	We should ban the Church of Scientology	in favor of	churches in general are just cult and should be banned.	0	1	0	0	0	0	1	0	0	1	1.5
3900	We should legalize sex selection	in favor of	there seems to be no harm to wanting to choose the sex of your baby, particularly if there are hereditary diseases which affect your family that could be stopped by choosing one sex over the other.	0	1	0	0	0	1	1	0	0	0	1.5
2745	We should ban algorithmic trading	in favor of	Algorithmic trading will put many stock brokers and analysts out of business.	1	0	0	0	1	1	0	0	0	0	1.5
2116	We should adopt atheism	against	atheism will destroy the world by unleashing godless people running the government with no morals or ethics and should not be adopted.	0	1	1	0	0	1	0	0	0	0	1.5
6652	Social media brings more harm than good	against	social media brings together people all over the world with ease.	1	0	0	0	0	1	0	0	0	0	1.5
732	We should abolish the three-strikes laws	in favor of	three-strike laws are intolerant of special circumstances.	0	1	0	0	0	0	0	0	0	1	1.5
6184	Payday loans should be banned	against	Many of the problems with payday loans would be eliminated if there was increased oversight to enforce regulations and proper business practices that are already codified.	0	1	1	0	0	0	0	0	0	1	1.5
4572	We should encourage people to take part in Fit India Movement	in favor of	Some people are already focusing on fitness. We can observe this with the increasing number of fitness startups. But that is a small proportion of people. Generally, many people want to maintain an active lifestyle, but all they need is some encouragement. So, this movement constantly reminds people to focus on fitness goals just like Swachh Bharat reminds us of the importance of keeping our surroundings clean.	0	0	1	0	0	1	0	0	0	1	2.5
913	We should abolish the right to keep and bear arms	in favor of	the right to keep and bear arms has enabled the death of many innocent people - including small children. it is time to move on.	0	1	0	0	0	1	1	0	0	1	1.5
6083	Foster care brings more harm than good	in favor of	without proper background checks and lack of social service visitations, children are vulnerable to foster families that do not care about the welfare of the child but rather the monetary compensation.	0	1	1	0	0	1	0	0	0	1	1.5
3587	We should prohibit school prayer	against	freedom of religion should be considered first and foremost even for minors.	0	0	1	0	0	0	1	0	1	1	1.5
1450	We should ban missionary work	against	missionary work is an effective way to bring christianity to the rest of the world	0	0	0	0	0	0	1	0	1	0	1.5
899	We should ban missionary work	in favor of	Sometimes, missionary workers condition the receipt of aid on a community's willingness to accept or be taught the Christian religion.	0	1	0	0	0	0	1	0	0	1	1.5
954	We should subsidize space exploration	in favor of	subsidizing space exploration is a positive move to help advance our space program.	1	1	0	0	0	0	1	1	0	0	1.5
1877	We should abolish the three-strikes laws	in favor of	the three-strikes laws can keep some people from having a chance to get out and reform themselves.	0	1	0	0	0	1	0	0	0	1	1.5
7057	We should open free training centers for the EPSO competition	in favor of	It's high time that all broadcasting stations in the EU stimulate their journalists to cover European news as well.	0	0	0	0	0	0	1	0	0	1	1.5
1162	We should subsidize embryonic stem cell research	in favor of	embryonic stem cells are superior to stem cells derived elsewhere because they can potentially grow into any type of cell -- subsidizing this research would allow for scientific research to advance faster.	1	1	0	0	0	1	0	0	0	1	1.5
2618	We should oppose collectivism	against	collectivism makes sure that all are taken care of and the weak will provided for.	0	0	0	0	0	0	1	0	0	1	1.5
3024	We should ban whaling	against	there are people who live from this activity and you have to get a better job	0	0	0	0	0	1	1	0	0	0	1.5
5284	 Foreign Policy at the EU level should be based on an absolute majority, not unanimity.	against	Changing the EU foreign policy voting procedure will cause serious problems.	1	0	1	0	0	1	0	0	1	0	1.5
5483	The use of public defenders should be mandatory	in favor of	not allowing a public defender for less well of defendants who do not meet the income requirements of the poor will make these people poor with outside legal fees.	0	0	1	0	0	1	0	0	0	1	2.5
4043	We should oppose collectivism	in favor of	Capitalism has empirically been shown to improve technology and drive innovation at a greater pace than economic systems that rely on collectivist practices.	1	0	0	0	1	0	1	0	0	1	1.5
1283	We should subsidize space exploration	in favor of	space exploration advances the frontiers of mankind, and could well discover new resources that will be invaluable due to the depletion of those on earth.	1	1	0	0	1	0	0	1	0	1	1.5
6887	Payday loans should be banned	against	payday loans can be a life saver if one has a bill due that they need the money for immediately.	0	1	0	0	1	1	0	0	0	0	1.5
80	We should end mandatory retirement	in favor of	the loss of experience and knowledge from mandatory retirement is costly to businesses	1	0	0	0	0	0	0	0	0	1	1.5
307	We should fight for the abolition of nuclear weapons	in favor of	There is no justification for mass destruction. Therefore, nuclear weapons are inherently immoral. Same as private persons should not be able to own assault weapons, the states should be barred from creating and owning nuclear weapons.	0	1	1	0	0	1	0	0	0	1	1.5
1025	We should ban the Church of Scientology	in favor of	the church of scientology should be banned simply because it's wrong for a belief system to dictate how your medical care can and cannot happen - like psychiatry.	0	0	0	0	0	1	1	1	0	0	1.5
7154	We should stop the European Commission’s Ideological bias toward migration.	in favor of	The European’s Commission communication and political thinking on migration are biased, falsely naïve, and Ideological.	0	0	0	0	0	0	1	0	0	1	1.5
5923	Homeopathy brings more harm than good	in favor of	homeopathic treatments generally don't improve the patients' conditions and are often used as a replacement for conventional care, which would be more helpful.	0	1	0	0	1	1	0	0	0	1	1.5
6466	We should subsidize vocational education	in favor of	subsidizing vocational education will lead more people learning vital skills that could help them get ahead in life	1	1	0	0	1	1	0	0	0	1	1.5
4841	Immigrants should receive help from the EU through integration programs	in favor of	It's only anecdotal evidence, but I have noticed in the high schools in my area that the children from migrants are more able to participate in after-school activities when their language is developed further. Children, of course, still go to school on a daily basis, which means that they automatically are taking part in language lessons. However, seeing the positive results in language learning in these children, I can imagine that their parents would benefit in the same way if they were given the opportunity to follow language lessons (ideally low-budget/free).	1	0	0	0	0	1	0	0	0	1	1.5
2788	We should legalize prostitution	in favor of	by legalizing prostitution we would be making it safer for the prostitute by taking control away from the violent crime organizations	0	1	0	0	1	1	1	0	0	1	1.5
2449	We should abolish capital punishment	against	Capital punishment incentivizes criminals to work with and confess to police as a means of potentially reducing their sentence and avoiding death, even if ti means life without parole.	1	1	1	0	1	1	0	0	0	1	1.5
1829	We should ban the use of child actors	against	child actors are supervised constantly, are well taken care of, and have tutors on set to keep them from falling back in school.	1	1	0	0	0	1	0	0	0	0	1.5
437	We should ban fast food	in favor of	fast food is known to contain unhealthy fats and no necessary nutrients	0	1	1	0	0	1	0	0	0	1	1.5
6242	Assisted suicide should be a criminal offence	in favor of	assisting suicide is the same of assisting murder.  both are crimes.	0	0	1	0	0	1	0	0	0	0	2.5
1278	We should fight for the abolition of nuclear weapons	in favor of	Nuclear weapon has lost it's deterrence after the cold war, and so it's not usefull anymore	1	0	0	0	0	1	0	0	0	1	1.5
4352	We should introduce compulsory voting	against	people should have the right to not vote.	0	0	0	0	0	0	1	0	0	0	1.5
1284	We should fight for the abolition of nuclear weapons	against	Without the guaranteed peace caused by nuclear weapons, countries are more likely to turn to violence and squabbling.	0	0	1	0	1	1	0	0	0	1	2.5
6898	Blockade of the Gaza Strip should be ended	in favor of	ending the gaza strip blockade would allow more freedom of movement of people and goods which may allow a better standard of living for the gazan people.	0	0	0	0	0	1	1	0	0	0	1.5
6577	Homeopathy brings more harm than good	in favor of	it's not proven that it actually works and might cause people who have problems to get worse.	0	1	0	0	0	1	0	0	0	1	1.5
1745	We should cancel pride parades	against	pride parades are a fantastic way for individuals to celebrate their identities which history has long put down as being not normal or labeled as a disorder.	0	1	0	0	0	1	0	1	0	1	1.5
5622	Social media brings more harm than good	in favor of	when teenagers are on social media they sometimes bully their peers which is a reason for not having an account	0	0	1	0	0	0	1	0	0	1	1.5
2544	We should legalize organ trade	against	the organ trade will mainly use poorer people to provide organs for the rich.	0	1	0	0	0	0	0	0	0	1	1.5
6749	Homeschooling should be banned	against	homeschooling is sometimes the only possibility for children who live in remote isolated areas	1	0	0	0	0	0	0	0	0	1	1.5
3472	We should ban the use of child actors	in favor of	child actors are put through too much at too young.  we should do away with them and just use cgi or something like that.  if a big company can call a cgi movie live action and get away with it, it will work.	1	1	1	0	0	0	0	0	0	1	1.5
3039	We should ban human cloning	in favor of	if we begin to play god with our scientific advances that could very well lead to our demise.	0	0	1	0	0	1	0	0	0	1	2.5
6614	Intelligence tests bring more harm than good	in favor of	intelligence tests bring more harm than good because it will make people feel dumb if they get a low score	0	0	1	0	0	1	0	0	0	0	2.5
4822	A coordination hub should be set up with representatives of institutions that can act to facilitate the integration of refugees	in favor of	Such a hub could also have a bridging role between local necessities and opportunities at the EU level, such as project funding. 	1	0	0	0	0	1	0	0	0	1	1.5
7168	We should not have any immigration from non-European or non first-world countries 	in favor of	We need single and selective migration rules. It is very challenging for Europe to protect its border without harming refugees or financial migrants fleeing their countries, and it cannot be efficient without unified and powerful border security (Frontex). 	1	1	0	0	1	1	0	0	0	1	1.5
144	We should abolish the Olympic Games	in favor of	we should abolish the olympic games because bring together different nations with radically different governments is dangerous.	0	1	0	0	0	1	0	0	0	1	1.5
6157	The use of public defenders should be mandatory	in favor of	mandatory use of public defenders will raise the standard of the defenders and level the playing field	1	0	0	0	0	0	0	0	0	1	1.5
6517	Intelligence tests bring more harm than good	against	intelligence tests provide valuable information about areas of weakness, meaning that the child can benefit from a specially formulated education plan.	1	1	0	0	0	0	0	0	0	0	1.5
3027	We should abolish capital punishment	in favor of	capital punishment is barbaric and should be abolished	0	1	1	0	0	0	0	0	0	1	1.5
7268	We should shift the EU policy toward the Russian Federation	in favor of	Russia is troublesome with its own agenda and unconventional methods. Perhaps due to a heritage of a system, that is no longer the norm today. Remember, they fought next to us and Russians merit our hand reaching out to them. A policy change to show empathy, foster closer economic ties, and build on bilateral projects and partnerships in various cultural, scientific, trade, or economic programs. 	0	1	0	0	1	1	0	0	0	1	1.5
3580	We should abolish the Olympic Games	in favor of	olympic games often make unnecessary expenses that could be used for other causes	0	1	0	0	1	0	0	0	0	1	1.5
1120	We should ban the Church of Scientology	in favor of	this church has harmed countless people and should be labeled more as a cult	0	1	0	0	0	1	0	0	0	0	1.5
885	We should adopt atheism	in favor of	We should adopt atheism as then there would be no arguments about religion which seems to be the cause of most wars and disagreements in society.	0	0	1	0	0	1	0	0	0	1	2.5
6213	Social media brings more harm than good	against	social media connects and assists people in an emergency situation.	1	1	0	0	0	1	0	0	0	0	1.5
1643	We should subsidize space exploration	against	it costs too much money to explor space, it could be used elsewhere to benefit humans	0	1	0	0	1	1	0	0	0	1	1.5
1821	We should ban cosmetic surgery	against	As long as they use an accredited plastic surgeon, people should be able to do whatever they want with their bodies.	0	0	0	0	0	0	1	0	0	0	1.5
5568	Intelligence tests bring more harm than good	in favor of	it does because it is a test that cant cover a persons full knowledge or personality and may brand someone smart when they're not or stupid when they are smart andit could have a major impact on the person.	1	0	0	0	0	1	0	0	0	0	1.5
1833	We should introduce compulsory voting	in favor of	the more people participate in the voting process, the better it is for democracy and society as a whole.	0	0	1	0	1	1	0	0	0	1	2.5
3167	We should abolish the Olympic Games	in favor of	the olympic games are no longer relevant.  they focus on the athletic and competitive nature of humanity.  we must instead focus on the intellectual and collaborative aspects to solve humanity's problems.	1	1	0	0	0	1	0	0	0	0	1.5
2724	We should legalize sex selection	against	sex selection will invariably lead down a slippery slope of screening for other genetic factors: hair color, handedness, etc. where will it stop?	0	1	1	0	0	0	0	0	0	1	1.5
2891	We should ban telemarketing	against	telemarketing helps introduce customers to new things and services they may not have heard of had they not been prompted into the subject.	1	1	0	0	1	1	1	0	0	0	1.5
5579	Foster care brings more harm than good	against	for a child to live in a foster home must be better than alternatives.  they have a chance of a loving home and even adoption.	0	1	0	0	0	1	0	0	0	0	1.5
1518	We should ban cosmetic surgery	in favor of	so many people are getting elective surgery and having complications later.	0	1	0	0	0	1	0	0	0	0	1.5
5267	There should be more unity and cooperation in Europe.	in favor of	Unity needs time. Poland and Hungary etc. need to enjoy their freedom for now. They will eventually see that working together with civilized countries is more attractive in the end.	0	0	0	0	0	1	1	0	0	1	1.5
5729	Intelligence tests bring more harm than good	in favor of	it gives people a feeling of superiority over others. some people are just not good test takers, it doesn't mean they aren't intelligent.	0	1	1	0	0	0	0	0	0	1	1.5
2596	We should ban whaling	in favor of	whaling should be banned because we need to protect whales from becoming extinct.	0	1	0	0	0	0	0	0	0	1	1.5
2059	We should legalize sex selection	in favor of	Knowing the gender of your baby makes it easier to purchase items for the baby before its birth.	1	1	0	0	0	1	1	0	0	0	1.5
3560	We should ban the use of child actors	in favor of	child actors do not get a proper education and as such, the use of child actors should be banned	1	0	0	0	0	0	1	0	0	1	1.5
4022	We should abolish the Olympic Games	in favor of	the olympic games are a waste of money and time and should be abolished	0	0	1	0	1	1	0	0	0	0	2.5
3685	We should ban fast food	against	you can't govern what an individual chooses to eat	0	0	0	0	0	0	1	0	0	0	1.5
6095	Assisted suicide should be a criminal offence	against	it is more humane to help the person die than to let them suffer excruciating pain	0	1	0	0	0	1	1	0	0	0	1.5
154	We should abolish intellectual property rights	against	we cannot abolish intellectual property rights because artists and scientists need to have their ideas and innovations protected so that they can earn a living in their fields	1	0	0	0	1	1	1	0	0	0	1.5
6364	The use of public defenders should be mandatory	against	the use of public defenders shouldn't be mandatory because people should be able to pick their lawyers not have one forced on them	0	0	0	0	0	0	1	0	0	0	1.5
6022	The vow of celibacy should be abandoned	against	the vow of celibacy removes sexual activity with a view to focusing on a larger purpose - it can be seen as training the mind, and allows otherwise unforeseen advances of thought and discourse.	1	0	1	0	0	0	0	0	1	1	1.5
2807	We should ban cosmetic surgery	in favor of	cosmetic surgery is risky in that it can cause adverse affects.	0	1	0	0	0	1	0	0	0	0	1.5
6572	Foster care brings more harm than good	against	there are many capable families who look after foster children and provide a better home than where they were before	1	1	0	0	0	1	0	0	0	0	1.5
236	We should abolish safe spaces	in favor of	safe spaces only shield people from the realities of the world and thus leave them unprepared.	0	0	1	0	0	1	0	0	0	1	2.5
6661	We should abandon television	against	we should not abandon television as it is an excellent source of news and information as well as entertainment.	1	0	0	1	0	0	0	0	0	0	1.0
6156	Assisted suicide should be a criminal offence	in favor of	someone who would assist another person attempt suicide should be locked up.  these people need help to be convinced that suicide is not the answer rather than assisted in their task.	1	1	1	0	0	1	0	0	0	0	1.5
7357	We should ease the education involution.	in favor of	The overall test-taking ability of students has improved, but the top stream universities and other quality educational resources have not increased proportionally.	1	0	0	0	0	0	0	0	0	0	1.5
998	We should adopt a multi-party system	in favor of	multi-party systems help decentralize power and better represent the various interests of different socio-economic strata within a nation.	0	0	0	0	1	1	1	0	0	1	1.5
2148	We should abolish the three-strikes laws	in favor of	three strikes is too many in some cases.  if people know they have three chances, they will not be deterred from using that to their advantage.	0	0	1	0	1	1	0	0	0	1	2.5
2286	We should ban cosmetic surgery for minors	in favor of	Cosmetic surgery promotes a superficial society that cares more about appearance than personality.	0	1	0	0	0	1	0	0	0	1	1.5
6178	Foster care brings more harm than good	against	foster care is a great thing that enables children to have a family when theirs is not able to take care of them.	0	1	0	0	0	1	0	0	0	0	1.5
5617	We should abandon television	in favor of	television should be abandoned because of all the violence, crime, and sex that's on them now	0	0	0	0	0	0	1	0	0	0	1.5
